kid,built_km2_2023,built_km2_2024,built_km2_2025,gain_km2_23_24,loss_km2_23_24,net_km2_23_24,gain_km2_24_25,loss_km2_24_25,net_km2_24_25,gain_km2_23_25,loss_km2_23_25,net_km2_23_25,delta_km2_23_24,delta_km2_24_25,delta_km2_23_25
1516,2.523494421447754,1.5864749566650391,1.869559582763672,0.3296540281982422,0.2167843862915039,0.11286964190673827,0.07435171112060547,0.6118308024291992,-0.5374790913085937,0.10122591168212891,0.7551607503662109,-0.653934838684082,0.3296540281982422,0.07435171112060547,0.10122591168212891
1517,1.447923673095703,1.2732160490112305,1.156727375793457,0.2598417469482422,0.15948916320800782,0.10035258374023437,0.11558436016845704,0.39424172326660156,-0.27865736309814454,0.1281278642578125,0.4193241615600586,-0.2911962973022461,0.2598417469482422,0.11558436016845704,0.1281278642578125
1520,2.850386311706543,1.1487245752563477,2.319041261657715,0.2499923076171875,0.28405190838623046,-0.03405960076904297,0.2087806674194336,0.4381533294067383,-0.2293726619873047,0.27062629187011716,0.8019713419189453,-0.5313450500488281,0.2499923076171875,0.2087806674194336,0.27062629187011716
1525,0.9291482135009765,0.20537773205566406,0.7408170093383789,0.08789505151367187,0.016142380859375,0.07175267065429687,0.005381898681640625,0.0753349476928711,-0.06995304901123046,0.1865534874267578,0.37488469158935545,-0.18833120416259766,0.08789505151367187,0.005381898681640625,0.1865534874267578
1528,1.6568674725952148,0.005379333251953125,1.335876196472168,0.0026896732177734374,0.013448336547851563,-0.010758663330078124,0.012551874694824218,0.004482767883300781,0.008069106811523438,0.19813981799316407,0.519131094116211,-0.3209912761230469,0.0026896732177734374,0.012551874694824218,0.19813981799316407
1531,2.122106052691291,1.6544424927368164,1.7826064072875976,0.38090538385009765,0.3844991887207031,-0.0035938048706054687,0.3110091682739258,0.5242983635864258,-0.2132891953125,0.3020450643310547,0.6415447097347483,-0.3394996454036937,0.38090538385009765,0.3110091682739258,0.3020450643310547
1532,1.997448925476074,2.3514378680419923,1.9804502286376953,0.7043614671020508,0.3503725245361328,0.35398894256591795,0.21954898468017578,0.5905366240844726,-0.37098763940429685,0.4211846829223633,0.4381833797607422,-0.016998696838378905,0.7043614671020508,0.21954898468017578,0.4211846829223633
1535,1.904512432861328,1.0559075958862305,1.0908419909667968,0.10496510949707032,0.41894547760009765,-0.3139803681030273,0.13455649737548828,0.443177834777832,-0.30862133740234376,0.13186117901611327,0.9455316209106446,-0.8136704418945313,0.10496510949707032,0.13455649737548828,0.13186117901611327
1539,1.560002912841797,1.9468894307861329,1.343698202392578,0.688467560546875,0.29709392065429685,0.3913736398925781,0.13822922344970703,0.7414204518432618,-0.6031912283935547,0.25581846313476564,0.47212317358398437,-0.21630471044921876,0.688467560546875,0.13822922344970703,0.25581846313476564
1547,0.8029132586344402,1.0835655032348632,0.5064551018604951,0.40005817364501955,0.05650935662841797,0.34354881701660156,0.026014330993652343,0.6090559009399414,-0.5830415699462891,0.05651247760009766,0.35297063437404264,-0.296458156773945,0.40005817364501955,0.026014330993652343,0.05651247760009766
1554,1.0654711776123047,1.0546974541015626,0.6193524455566406,0.28813258099365235,0.29890630450439454,-0.010773723510742187,0.034108801391601565,0.4694538099365234,-0.43534500854492186,0.13194876794433594,0.5780675,-0.4461187319946289,0.28813258099365235,0.034108801391601565,0.13194876794433594
1557,0.5153218074340821,0.3582106080932617,0.3133061296386719,0.03770688671875,0.19481808605957032,-0.15711119934082032,0.06553279797363282,0.11043727642822265,-0.04490447845458984,0.03142033953857422,0.23343601733398436,-0.20201567779541016,0.03770688671875,0.06553279797363282,0.03142033953857422
1560,0.5361360295410156,0.5657822741699219,0.3816866135864258,0.14638416314697267,0.1167379185180664,0.02964624462890625,0.03861773431396484,0.22271339489746095,-0.1840956605834961,0.07633758422851562,0.23078700018310547,-0.15444941595458983,0.14638416314697267,0.03861773431396484,0.07633758422851562
1563,1.0330885721435548,1.9278451561279297,1.2522899741210938,0.9486559990234374,0.0538994150390625,0.8947565841064453,0.05389973358154297,0.7294549155883789,-0.675555182006836,0.45995445092773435,0.2407530489501953,0.21920140197753907,0.9486559990234374,0.05389973358154297,0.45995445092773435
1566,0.8930760456542969,1.2228121005859376,0.7960409865112305,0.3863404682006836,0.05660441326904297,0.3297360549316406,0.04402389880371094,0.47079501287841796,-0.426771114074707,0.12039367034912109,0.2174287294921875,-0.09703505914306641,0.3863404682006836,0.04402389880371094,0.12039367034912109
1573,0.35113386682128905,0.3430531887817383,0.17511813385009767,0.07992866033935547,0.08800933837890625,-0.008080678039550782,0.026942166931152343,0.19487722186279297,-0.16793505493164063,0.025145710205078126,0.20116144317626952,-0.1760157329711914,0.07992866033935547,0.026942166931152343,0.025145710205078126
1576,0.4249099430541992,0.45636194720458984,0.3809249328613281,0.12307332275390626,0.09162131860351562,0.03145200415039062,0.06917758654785157,0.14461460089111328,-0.07543701434326172,0.12308124157714843,0.16706625177001952,-0.04398501019287109,0.12307332275390626,0.06917758654785157,0.12308124157714843
1577,2.5931252861328127,2.416537033569336,1.759807451171875,0.3682600490722656,0.38529478143310547,-0.017034732360839844,0.19892890557861329,0.9058524849243164,-0.7069235793457032,0.12994473486328126,0.9632625698242188,-0.8333178349609375,0.3682600490722656,0.19892890557861329,0.12994473486328126
1578,0.4234396285400391,0.30773710577392577,0.21978663317871094,0.16866768212890626,0.038579320983886715,0.13008836114501954,0.02063407751464844,0.24044824993896485,-0.21981417242431642,0.052931147094726565,0.2565841424560547,-0.20365299536132814,0.16866768212890626,0.02063407751464844,0.052931147094726565
1579,3.274969774230957,3.3045057279052736,2.6424058516235354,0.7204726970214844,0.6003297709350586,0.12014292608642578,0.3724041489257813,1.0623137648925782,-0.6899096159667969,0.358916381652832,0.9914803042602539,-0.6325639226074219,0.7204726970214844,0.3724041489257813,0.358916381652832
1580,1.5338556764526368,1.926545971496582,1.2156939516601561,0.7100398116455078,0.3039031430053711,0.4061366686401367,0.21516031927490234,0.9304940930175781,-0.7153337737426758,0.3209673316040039,0.6391290563964844,-0.31816172479248045,0.7100398116455078,0.21516031927490234,0.3209673316040039
